1.484258, 6.548617, -12.746441
1.401165, 6.753323, -13.110484
1.457036, 6.604361, -13.217504
0.672477, 6.724306, -12.659874
0.817681, 6.418416, -12.403523
-4.115880, 5.330774, -9.714559
-4.188888, 5.499887, -9.818967
-4.145033, 5.510661, -9.788663
-4.108400, 5.408287, -9.713309
-4.200069, 5.358940, -9.769885
-4.193138, 5.495921, -9.799855
-4.205823, 5.463435, -9.790018
-4.197456, 5.486562, -9.814696
-4.146156, 5.509614, -9.802444
-4.279788, 5.418798, -9.823281
-4.139421, 5.562788, -9.836631
-4.135668, 5.647725, -9.931046
-4.011284, 5.448085, -9.540296
-4.119747, 5.547122, -9.754138
-4.900424, 5.381904, -9.887473
0.888076, 6.447673, -12.427015
0.912445, 6.448430, -12.439991
-4.182713, 5.552593, -9.778402
-4.216397, 5.315106, -9.723683
-4.230599, 5.320498, -9.727758
-4.243379, 5.446836, -9.732447
-4.024101, 5.778179, -10.007959
-4.310363, 5.218022, -9.906810
-3.666005, 5.802777, -10.536997
-4.789646, 5.201027, -9.792022
-0.960190, 6.235541, -11.906450
-2.384596, 3.522129, -5.849874
-1.226729, 6.124205, -12.216455
-0.174035, 6.353556, -11.921535
-0.722953, 6.139649, -12.118328
1.428075, 6.861594, -13.098189
1.118868, 6.492600, -13.113007
0.946183, 6.639991, -13.066218
1.188661, 6.659215, -13.156762
1.435667, 6.709922, -13.180448
1.339819, 6.752971, -13.046779
1.325598, 6.756424, -13.046460
0.886946, 6.444874, -12.977057
1.181436, 6.582334, -13.168808
1.211732, 6.700051, -13.142526
1.308036, 6.728203, -12.556417
0.947478, 6.340937, -12.558772
1.149287, 6.499458, -12.561413
-11.560043, 3.889766, -11.259668
-1.356957, 6.003630, -11.821486
-4.039396, 5.406025, -9.913658
-3.959091, 5.893302, -10.266521
-4.322547, 5.828407, -10.445353
-4.477864, 5.263992, -9.705822
-3.951526, 5.776848, -9.923544
-4.284584, 5.537035, -9.736966
-4.191640, 5.122268, -9.545888
-4.270978, 5.830602, -10.405137
-0.629658, 6.459124, -11.926262
-0.893850, 5.941729, -11.699556
-0.920876, 6.247041, -11.915971
-1.292993, 6.060302, -11.806418
0.597905, 6.389764, -12.276237
0.476114, 6.362428, -12.202509
0.488491, 6.365336, -12.211939
0.469419, 6.390131, -12.764113
0.836516, 6.410168, -12.429190
0.817392, 6.403599, -12.410773
0.887695, 6.423238, -12.444479
-2.746944, 2.652197, -5.180293
-4.072411, 5.823634, -10.190741
-3.488905, 5.688222, -10.728206
-3.837433, 5.407511, -10.325369
-4.003254, 5.327487, -9.937149
-3.900248, 5.673782, -9.782947
-2.988436, 3.517415, -6.849643
-3.442075, 4.058228, -6.773850
-3.247000, 4.178413, -7.496052
-2.983933, 4.205608, -7.386350
-3.135057, 4.336218, -7.367358
-3.122273, 4.336711, -7.354983
1.549600, 6.536716, -12.802186
1.174754, 6.608789, -13.175471
1.566727, 6.501959, -12.851675
1.546987, 6.522457, -12.812601
1.698481, 6.517705, -12.957369
1.522020, 6.454460, -12.857656
1.350153, 6.405866, -12.781348
-1.019707, 6.025187, -11.493684
-1.078535, 6.022751, -11.450829
-1.547987, 5.833171, -11.490798
-1.432490, 6.034330, -11.769482
-0.635095, 6.477626, -11.926931
-1.960498, 5.824949, -11.478879
1.310036, 6.764717, -13.108228
1.456309, 6.764905, -13.121145
1.522703, 6.455139, -12.858140
1.539449, 6.809846, -13.118529
1.500954, 6.618520, -13.210967
1.307935, 6.762449, -13.046827
0.727437, 6.447992, -12.869611
0.223355, 6.811040, -11.825146
0.872520, 6.308897, -12.511135
-1.719551, 5.717740, -11.219177
-2.291001, 5.991450, -11.638041
-4.371658, 5.508413, -9.684270
-2.592801, 5.736657, -10.664137
-3.334539, 5.693671, -10.162760
-3.007955, 5.837273, -10.288426
-2.344071, 5.855329, -10.747256
-0.486490, 6.373481, -11.486866
-2.037740, 6.072327, -11.644450
-2.158121, 6.378049, -11.573027
-2.398257, 6.018039, -11.919834
-4.522095, 5.380878, -9.807563
-4.140468, 5.347201, -9.622719
-3.973994, 5.308606, -9.638458
-4.241620, 5.522403, -9.852309
-4.460501, 5.443896, -9.838921
-4.000230, 5.456118, -9.591978
-4.435506, 5.414778, -9.703916
-4.177238, 5.568057, -9.817038
1.281617, 6.763821, -13.060118
1.833925, 6.654137, -12.925332
1.834304, 6.641187, -12.936264
1.400230, 6.764509, -13.151162
1.420444, 6.744473, -13.121626
1.833547, 6.653736, -12.926335
1.350089, 6.847813, -13.060851
1.639176, 6.680211, -12.997691
0.379994, 6.787687, -11.934978
1.522213, 6.519540, -12.783993
1.394195, 6.840063, -12.896183
1.608406, 6.720192, -12.711717
1.240070, 6.511174, -12.605925
1.474631, 6.545962, -12.737984
1.136216, 6.360066, -12.643239
1.207566, 6.701209, -13.138166
-3.597959, 5.934465, -10.462892
-2.549118, 5.539004, -10.827270
-4.079720, 5.551199, -10.452448
-4.227256, 5.372295, -10.270518
-3.580544, 5.761034, -10.565570
-3.614342, 4.925797, -8.319312
-4.225664, 4.595501, -8.445280
-1.084208, 6.034020, -11.970221
-0.262276, 6.278341, -12.354887
-1.727805, 6.077434, -10.931786
-0.230984, 6.549406, -12.133766
-4.108943, 5.796185, -10.649853
-4.160760, 5.715490, -10.034311
-3.480277, 5.979199, -10.526924
-4.444920, 5.476323, -10.437091
-3.919298, 5.673436, -9.765823
-4.046975, 5.404567, -9.901248
-4.677022, 5.807015, -10.096869
1.487066, 6.559337, -12.739163
1.190343, 6.524574, -13.105726
1.185430, 6.645827, -13.164435
1.859929, 6.652031, -12.827373
1.371373, 6.789668, -13.101810
1.420159, 6.761437, -13.148926
-1.514679, 5.873648, -11.566875
-1.249861, 6.072858, -11.817142
-0.760180, 6.013049, -11.698037
-0.951604, 6.221416, -11.924927
-0.973999, 6.177356, -11.959145
-1.145277, 5.994206, -11.907914
-1.133526, 6.085498, -12.109933
-0.536603, 6.339909, -11.566015
-1.300394, 5.979878, -11.853487
0.780355, 6.448400, -12.887544
-3.351980, 4.507534, -8.044762
-3.008154, 4.603811, -8.056693
-2.961943, 4.428839, -8.082695
-3.517231, 4.762902, -8.170329
-4.236138, 4.588795, -8.479246
-3.497330, 4.642852, -8.294869
-3.023942, 4.218523, -7.123013
-2.795015, 3.922207, -6.656651
-2.255060, 5.967187, -11.478767
-2.203466, 6.043922, -11.365753
-2.347165, 5.992077, -11.541812
-1.927313, 5.943686, -10.943974
-2.259707, 6.159529, -11.457696
1.063782, 6.812243, -12.811472
0.504836, 6.394831, -12.763324
1.476704, 6.546365, -12.740011
1.238402, 6.683761, -13.157858
1.478591, 6.558704, -12.731542
1.413925, 6.763144, -13.149553
1.593776, 6.582398, -12.796680
1.832947, 6.653738, -12.925345
1.223709, 6.690134, -13.152456
1.563056, 6.846460, -13.099018
1.409882, 6.800817, -13.105953
1.253377, 6.708813, -13.154876
1.498675, 6.764827, -13.131968
1.228106, 6.667922, -13.167830
1.408733, 6.801618, -13.106536
1.491582, 6.763189, -13.144260
1.468242, 6.605147, -13.214530
0.953432, 6.802283, -12.757329
0.916328, 6.831083, -12.754612
1.221573, 6.452831, -12.653725
0.891641, 6.795860, -12.727898
1.231784, 6.475694, -12.643035
0.542759, 6.330485, -12.290393
0.513661, 6.307948, -12.292160
0.564180, 6.318531, -12.320617
-3.878746, 5.518506, -9.314313
-4.108530, 5.385740, -9.676767
-3.984280, 5.454582, -9.421062
-1.515957, 5.853597, -11.545195
-1.803276, 5.697271, -11.171434
-1.856565, 5.685601, -11.142731
-0.384829, 6.550642, -12.069477
-2.522947, 5.941977, -10.864122
-1.729700, 5.909579, -11.086403
-1.659162, 5.889097, -11.167872
-2.273332, 5.967440, -11.551997
-1.516232, 5.867239, -11.514842
-1.112237, 6.065832, -11.384417
-2.913502, 5.853087, -10.292021
0.584501, 6.327680, -12.337663
0.620857, 6.286853, -12.401139
0.611284, 6.615196, -12.713556
-4.157316, 5.282327, -9.618287
-4.156392, 5.354922, -9.612741
-4.139964, 5.295969, -9.630734
-3.954944, 5.386686, -10.011065
-4.785517, 5.625132, -9.915023
-6.171162, 5.301218, -9.339467
-3.966662, 4.264938, -8.368992
-3.937710, 4.547791, -8.696143
-3.651578, 5.261322, -8.722301
-3.738273, 4.384747, -8.437164
-3.699342, 4.576368, -8.494990
1.187024, 6.650506, -13.156745
1.593034, 6.597407, -13.206859
1.167031, 6.609152, -13.178055
1.439852, 6.756413, -13.109012
1.408104, 6.767559, -13.093470
1.541275, 6.537195, -12.800146
1.337754, 6.768733, -13.048385
1.285884, 6.771603, -13.073425
1.816622, 6.650402, -12.731678
1.217629, 6.618327, -13.196441
1.744633, 6.640667, -12.632532
-1.713802, 5.721942, -11.216333
-1.631764, 5.832473, -11.466966
1.446283, 6.759573, -13.128336
1.533699, 6.517673, -12.802058
1.555145, 6.531850, -12.806629
-3.073338, 3.457372, -6.999673
-2.647908, 2.335718, -4.965565
-2.453140, 1.968483, -4.253141
-2.384278, 2.083851, -4.447217
-2.941454, 4.133625, -7.030944
-3.580274, 5.320734, -9.994977
-2.738446, 6.129982, -10.902369
-2.838354, 3.317373, -6.885964
1.300586, 6.631795, -13.194195
1.744233, 6.652247, -12.508339
1.800752, 6.658532, -12.622656
1.274431, 6.717878, -13.162861
1.245503, 6.626887, -13.205978
1.608950, 6.604981, -13.215532
1.418983, 6.779164, -13.087131
1.787684, 6.658209, -12.623865
-3.430214, 4.722204, -8.088430
-3.079959, 2.887568, -5.954094
-3.086247, 2.891018, -5.957982
-2.696973, 2.425406, -5.131392
-2.938513, 4.634697, -7.788071
-1.642281, 2.259525, -4.050059
-2.026213, 1.897044, -3.565749
-0.446956, 1.904802, -4.008212
-2.575839, 2.458392, -4.824446
-2.449129, 2.819187, -4.509559
-2.446215, 2.441900, -4.533045
-0.652390, 6.764831, -11.522697
1.024133, 6.345524, -12.836096
-2.542297, 5.835569, -10.615216
-2.631644, 5.721210, -10.635569
-2.264912, 5.989590, -11.483210
-1.918153, 5.937609, -10.971116
-1.995699, 6.070577, -10.800408
-2.314270, 6.168051, -11.469798
-1.915109, 5.936960, -10.974125
-1.907562, 5.951838, -10.968899
1.556480, 6.515398, -12.828055
0.875920, 6.471529, -12.967557
1.477020, 6.487335, -12.790620
1.139900, 6.494428, -12.548887
0.623503, 6.366344, -12.887048
-0.347374, 6.191989, -12.325049
-4.391039, 4.886824, -9.017913
-4.141974, 5.878589, -10.223937
-4.017803, 5.975691, -10.461231
-4.080934, 5.842952, -10.635267
-3.905493, 5.784719, -10.022068
-4.323660, 5.618287, -9.942397
-5.857516, 5.196854, -9.649126
0.470914, 6.115721, -12.377295
0.543013, 6.289988, -12.313584
0.226864, 6.162355, -12.453769
0.907892, 6.780118, -12.724913
0.467163, 6.139549, -12.411813
1.049695, 6.466576, -12.485271
1.613412, 6.592027, -12.801079
-0.439899, 6.233813, -12.252247
-0.116721, 6.540145, -12.243544
-0.098065, 6.525287, -12.252257
-0.657628, 6.471956, -11.917811
-0.569716, 6.488796, -11.969134
-0.607770, 6.415347, -11.921237
1.414050, 6.408184, -12.783365
1.706852, 6.648377, -12.473093
1.026194, 6.491573, -13.032090
0.699432, 6.746093, -12.646105
1.287964, 6.901422, -13.031964
1.219982, 7.000626, -12.575394
1.723851, 6.648234, -12.663299
-4.100029, 5.488869, -9.671760
-4.175750, 5.285537, -9.650700
-4.136693, 5.504964, -9.707720
-4.200535, 5.339145, -9.741145
-4.152285, 5.473302, -9.706365
1.349608, 6.896168, -13.052431
1.189703, 6.662422, -13.157923
0.484122, 6.291853, -12.807708
-3.980210, 5.481376, -9.871055
-3.128838, 6.037077, -10.696487
1.284281, 6.919493, -13.043188
1.186708, 6.564404, -13.187937
1.518750, 6.562814, -12.761404
1.609394, 6.587968, -12.814379
1.606685, 6.587732, -12.808603
1.415267, 6.770669, -13.096363
-3.484792, 4.894381, -8.429688
-3.182637, 4.006140, -7.446763
-2.297284, 6.169254, -11.488955
-2.261942, 6.186104, -11.761341
-2.233015, 6.267348, -11.726737
1.625466, 6.632545, -12.396816
-3.395285, 5.691988, -10.794612
-2.219563, 6.035819, -11.401123
-3.388303, 5.408767, -10.411138
-4.507867, 5.198061, -9.650298
-3.968015, 5.617774, -9.833566
1.410629, 6.801045, -13.102024
1.486427, 6.784388, -13.109828
1.594859, 6.908324, -13.083055
-1.750975, 1.802488, -4.067290
-0.848761, 2.195328, -4.223229
-3.539146, 4.416476, -8.337200
-2.267410, 6.228662, -11.747033
-2.245336, 6.217589, -11.635255
-2.626916, 5.910903, -10.477326
-1.486346, 2.706675, -4.658741
-1.200224, 1.853724, -4.100118
-2.029440, 3.059005, -5.037299
-1.945385, 1.283857, -3.083521
-0.692566, 6.251025, -12.080639
1.298769, 6.754619, -13.030874
1.584797, 6.538229, -12.830973
1.389373, 6.767066, -13.167174
1.439921, 6.763460, -13.131307
1.440196, 6.763321, -13.131105
1.295179, 6.759478, -13.112983
-3.534718, 5.887882, -10.559901
-3.295319, 5.760441, -10.098329
-1.316555, 6.053209, -11.887412
-0.918018, 6.469208, -11.680140
-1.150345, 6.240304, -11.751616
-2.271183, 6.009925, -11.640498
-3.270706, 5.415234, -10.393990
-3.221647, 5.430633, -10.421282
-0.962055, 5.927822, -11.553092
-3.516156, 4.486073, -8.312284
-2.998546, 4.577385, -8.073855
-3.562347, 4.553065, -8.426359
-3.519725, 4.489590, -8.318420
-3.591023, 4.568547, -8.452164
-0.732776, 5.907874, -11.787187
-1.055434, 6.216647, -11.291702
-4.144025, 5.554347, -9.843442
-4.246658, 5.650521, -9.969383
-4.116832, 5.489083, -9.878519
-4.243714, 5.650004, -9.971150
-4.468385, 5.568522, -9.901482
-4.327812, 5.584308, -9.950885
1.195997, 6.525946, -13.105783
1.477211, 6.514123, -12.773139
1.526280, 6.507027, -12.817436
1.402341, 6.771235, -13.081770
1.560765, 6.495335, -12.857402
1.428125, 6.704430, -12.591512
0.991756, 6.659192, -12.879054
0.828162, 6.388654, -13.000129
1.545432, 6.505742, -12.828186
-4.276123, 5.455186, -9.711561
-4.280934, 5.476444, -9.808794
-4.663343, 5.949310, -10.201859
-4.615400, 5.628236, -9.870584
-4.416228, 5.656749, -10.494868
0.484589, 6.459112, -12.707766
0.464414, 6.481325, -12.690166
-0.260403, 6.539899, -11.982915
-3.432673, 4.723442, -8.069707
-3.714990, 5.416143, -8.986907
0.490994, 6.156936, -12.421993
0.498414, 6.276852, -12.286077
0.893989, 6.370444, -12.497231
0.467858, 6.442679, -12.706860
0.487995, 6.491485, -12.684422
-5.292568, 5.104046, -11.249525
-0.765027, 6.788389, -11.482622
1.228605, 6.449781, -12.656718
1.326277, 6.400421, -12.757272
0.860585, 6.486376, -12.950103
1.469921, 6.477483, -12.791968
-2.499583, 3.678019, -6.135339
0.929411, 6.583538, -13.093643
1.241332, 6.462832, -12.647147
1.297633, 6.387227, -12.742135
-2.578014, 3.853945, -7.554982
-3.504674, 4.080288, -6.924142
-3.378000, 3.473732, -6.633155
1.542813, 6.809946, -13.117031
1.335871, 6.754110, -13.046946
1.341887, 6.763514, -13.044584
1.559059, 6.508672, -12.838058
1.298916, 6.756856, -13.111178
1.324562, 6.760156, -13.054213
1.538570, 6.534431, -12.791778
1.258277, 6.708496, -13.153980
1.479633, 6.533248, -12.756390
1.429252, 6.865456, -13.100975
-2.264721, 6.008071, -11.635149
-3.452358, 4.774967, -8.437142
-3.334272, 4.955256, -8.308822
-3.655451, 4.548650, -8.518105
-2.909434, 4.857388, -7.964897
-3.245347, 4.839455, -8.232319
-1.573330, 1.899715, -3.899313
-2.231392, 2.186830, -4.074250
-1.611850, 2.488328, -4.010839
-2.938561, 3.882540, -6.906425
-3.051939, 2.664893, -5.642940
-4.146640, 5.554566, -9.836392
-4.285293, 5.483202, -9.759032
-4.397830, 5.408556, -9.705818
-4.213892, 5.545214, -9.836091
-4.096764, 5.488133, -9.680375
-4.327399, 5.476113, -9.724986
-3.999304, 5.459213, -9.604031
-4.512887, 5.422810, -9.672668
-4.425269, 5.420040, -9.718531
-4.401020, 5.459514, -9.697592
-3.089945, 4.097143, -7.311783
-3.907092, 4.235551, -7.776824
-4.752549, 5.569063, -10.340866
-4.071915, 5.669071, -9.980873
1.491090, 6.763034, -13.144401
1.509600, 6.498288, -12.804176
0.928024, 6.604631, -13.083669
-2.062727, 6.009746, -10.812883
-2.365419, 5.729493, -10.821162
-2.200063, 6.174133, -11.225942
-3.142202, 5.747713, -10.902841
-2.221194, 6.206618, -11.691482
-2.501232, 5.593153, -10.830824
1.598945, 6.753627, -12.705532
1.539602, 6.809752, -13.119123
1.424311, 6.762583, -13.079013
-3.012399, 4.443579, -8.056094
-3.509292, 4.586436, -8.291890
-3.834857, 4.535906, -7.792858
-4.234910, 4.639300, -8.468652
-2.869799, 4.199941, -5.765167
-3.190529, 4.313740, -7.494078
-1.050056, 6.131323, -11.936541
-2.668275, 5.701199, -11.110063
-2.061941, 6.035839, -10.784543
-3.818007, 5.301919, -8.921834
-2.047379, 6.053876, -10.782231
-1.910349, 6.233198, -11.386262
-1.146098, 5.967725, -11.431591
-1.405690, 5.880084, -11.555640
1.401304, 6.753384, -13.109976
1.124345, 6.357311, -12.636457
1.127854, 6.717044, -12.281689
-4.096756, 5.843995, -10.636309
-4.167402, 5.733112, -9.876226
-4.243309, 5.839964, -10.424007
-3.436291, 4.729675, -8.080269
-3.085964, 4.317482, -7.296551
-3.480995, 1.587527, -4.484102
-3.687266, 3.392224, -6.843089
-3.572142, 4.689719, -8.398498
-3.590595, 4.533593, -8.383383
-3.949258, 5.806045, -10.270718
-5.169728, 5.311760, -12.090725
-4.196820, 5.487792, -9.850796
-4.078916, 5.585454, -9.825548
-4.183774, 5.540451, -9.856445
-4.228552, 5.371542, -9.815455
0.205465, 6.327528, -12.603706
0.550056, 6.295474, -12.320812
0.146805, 6.230835, -12.626888
0.527461, 6.412353, -12.769799
0.210096, 6.179286, -12.460027
-4.542349, 5.654687, -9.965408
-1.568946, 5.931732, -11.251234
-1.543132, 5.943013, -11.272573
-1.493208, 6.151969, -11.109068
-2.545011, 5.589384, -10.849094
-1.854227, 5.890065, -11.054271
-3.151913, 5.775198, -10.200624
0.888091, 6.423662, -12.446490
0.854015, 6.417543, -12.429378
0.511428, 6.422551, -12.796832
0.483438, 6.364222, -12.209625
0.550511, 6.542104, -12.684864
0.832480, 6.432689, -12.396280
1.401409, 6.771965, -13.094889
1.024723, 6.620590, -13.065370
-2.329648, 6.191685, -11.548318
-2.244477, 5.677748, -10.934354
-2.331199, 5.995741, -11.556076
-3.461356, 5.654586, -10.087229
-3.832652, 5.401747, -10.320528
-4.281211, 5.390125, -10.338308
-5.934153, 5.155425, -9.581779
-1.066721, 6.100292, -11.407054
-1.188474, 6.085066, -11.876447
-0.948357, 6.217721, -11.934056
-3.826992, 5.103341, -9.270648
-4.226830, 5.448248, -9.739445
-4.097620, 5.533680, -9.717825
-4.110982, 5.546555, -9.762096
-3.898045, 5.286128, -9.584401
-3.657622, 4.941412, -8.382739
-4.704598, 5.454202, -9.453575
-5.017848, 5.127514, -9.534856
-4.927881, 5.315640, -9.351096
-4.416192, 5.648962, -10.010124
-4.118641, 4.265007, -8.165069
-3.469503, 4.923490, -8.507106
0.888037, 6.430648, -12.449708
0.514842, 6.503641, -12.695897
0.510917, 6.318129, -12.263243
0.487011, 6.491644, -12.685082
0.498548, 6.508267, -12.676869
0.682173, 6.723837, -12.604138
-3.219920, 4.457458, -7.555084
-3.351676, 4.346842, -7.837710
-3.531637, 4.103785, -7.999372
-3.940956, 4.663043, -7.885678
-4.997159, 5.382861, -9.473518
-6.079931, 5.067224, -10.547515
-4.114439, 5.541215, -10.630380
-3.548599, 5.886726, -10.559743
-0.990894, 6.211647, -11.921148
-0.925940, 6.241884, -11.928641
0.902378, 6.395299, -12.501892
0.882638, 6.760279, -12.734689
0.830950, 6.410743, -12.427026
0.869033, 6.442594, -12.412510
-2.952892, 3.777737, -6.937299
-3.242637, 4.059385, -7.528963
-3.460224, 4.779937, -8.441773
-4.389323, 5.447329, -9.749065
-4.087271, 5.555439, -9.664665
0.913455, 6.426728, -12.462351
-3.941823, 4.383529, -7.832774
-3.745492, 3.487175, -6.997662
-3.068502, 3.656562, -7.177616
-3.637650, 4.202149, -7.217634
-1.026765, 6.010397, -11.504122
-1.110948, 6.074384, -11.395004
-1.695494, 5.746523, -11.229616
0.614643, 6.368864, -12.319464
0.615162, 6.397988, -12.290395
-0.853427, 6.114539, -12.420492
-0.495372, 6.169583, -12.406837
0.492654, 6.337120, -12.242486
-1.691608, 2.660740, -4.294200
-2.416090, 6.024910, -11.631573
-1.985587, 6.060619, -10.816430
-1.673773, 5.898348, -11.178968
-2.232207, 6.291195, -11.176449
-0.149947, 6.901470, -11.397799
0.584325, 6.356801, -12.290693
0.802260, 6.417028, -12.382027
-0.292654, 6.224389, -12.297954
-0.286279, 6.245584, -12.348583
-4.302122, 5.810625, -10.368207
-3.896708, 5.395384, -10.040831
-3.951270, 5.851793, -10.120086
-3.928155, 5.683082, -9.737511
-4.580849, 5.500529, -9.586623
-4.128396, 5.896676, -10.267551
-4.399404, 5.696139, -10.045844
-4.284649, 5.661336, -9.902115
-0.667913, 6.168287, -12.128936
-1.126431, 6.544751, -11.560813
-3.238338, 5.655657, -11.299982
-0.752720, 6.023494, -11.686305
-0.855670, 6.283050, -11.363420
-1.047231, 6.526083, -11.600392
-3.455288, 4.918818, -8.293215
-4.057674, 5.008036, -8.467002
-3.939265, 5.040593, -8.503429
-0.861641, 5.966660, -11.608902
0.604400, 6.347855, -12.361866
0.172865, 6.345183, -12.592111
0.589794, 6.355255, -12.313469
0.562130, 6.540516, -12.686956
-4.970586, 5.551996, -10.196009
-3.204883, 2.895583, -5.952596
-3.074656, 4.239535, -7.106877
-0.294997, 6.235801, -12.333032
-1.500137, 5.907026, -11.368362
-1.261287, 6.742525, -11.709263
-2.605262, 6.878826, -11.111131
-2.846246, 5.474849, -10.611658
-1.758593, 5.853831, -11.093361
-1.672308, 6.670871, -10.970026
-3.314636, 4.781342, -8.092232
-2.925318, 4.414585, -8.057816
-4.348924, 5.948459, -9.368378
-3.425336, 5.565303, -10.710889
-3.958786, 5.351001, -9.972193
-3.965735, 5.350421, -9.966928
0.761590, 6.415481, -12.322823
0.851284, 6.440338, -12.414418
0.827528, 6.433890, -12.389651
0.519161, 6.524141, -12.681959
0.513383, 6.522900, -12.678821
-0.352763, 6.195276, -12.331519
-0.379607, 6.219489, -12.323969
0.873378, 6.440794, -12.409658
1.134700, 6.483513, -12.555952
-4.704390, 5.433502, -9.481076
-4.169632, 5.665883, -9.909700
-5.809274, 4.928174, -9.026560
-4.721654, 5.157701, -9.613654
-4.669655, 5.230159, -9.846179
-1.061100, 6.110142, -11.911039
-1.530955, 6.139459, -11.053438
-1.527128, 6.120957, -11.059031
-1.483227, 5.810086, -11.390762
-0.933499, 6.242662, -11.919894
-1.739816, 5.868290, -11.113375
-2.151216, 5.863003, -10.832771
-1.641626, 5.873106, -11.185609
1.161122, 6.491674, -12.579028
0.809414, 6.428741, -12.382996
-0.378969, 6.210126, -12.477946
-0.094541, 6.521748, -12.240561
-4.105975, 5.558904, -9.777368
-4.098991, 5.553306, -9.768950
-4.051038, 6.008296, -10.542978
-4.127813, 5.793979, -10.654708
0.898287, 6.448287, -12.434762
-2.753887, 2.609324, -5.153666
-2.783244, 2.843081, -5.256888
-1.773191, 2.332972, -4.386482
-1.590002, 2.822663, -4.909020
